Date & Time.2,Eas,Nor,Mag,Dir,theta_used_degT,u_along_overall,phase
2010-07-13 01:18:00,-0.4735658926054713,-0.9146604530741748,1.0306470588235297,242.4705882352941,242.4705882352941,-0.8296184219864144,flood
2010-07-13 01:24:00,-0.4806938201871644,-0.912213982077578,1.0318235294117646,242.05882352941177,242.05882352941177,-0.8349261881367248,flood
2010-07-13 01:30:00,-0.5058603329115535,-0.9378079879640272,1.0668823529411764,241.2941176470588,241.2941176470588,-0.8688239828454345,flood
2010-07-13 01:36:00,-0.4694050065821256,-0.8629792146887352,0.9830588235294117,241.1764705882353,241.1764705882353,-0.8030033853007568,flood
2010-07-13 01:42:00,-0.4623080442140712,-0.8596029155693067,0.9768823529411764,241.35294117647055,241.35294117647055,-0.7951450783498413,flood
2010-07-13 01:48:00,-0.4650048876452132,-0.856291265741419,0.9752941176470588,241.1764705882353,241.1764705882353,-0.7960967387988931,flood
2010-07-13 01:54:00,-0.45065517460864,-0.8509380077140197,0.9656470588235296,241.41176470588235,241.41176470588235,-0.7808600652807728,flood
2010-07-13 02:00:00,-0.4268340590420392,-0.8595349825972656,0.9607647058823529,243.2941176470588,243.2941176470588,-0.7633082453928777,flood
2010-07-13 02:06:00,-0.4663929790068445,-0.8740577299559671,0.9917058823529412,241.58823529411765,241.58823529411765,-0.8052082682247774,flood
2010-07-13 02:12:00,-0.4691869692054956,-0.8266270002154221,0.9506470588235292,240.35294117647055,240.35294117647055,-0.7867112382557662,flood
2010-07-13 02:18:00,-0.3995411886495485,-0.7714870721743385,0.8699411764705883,242.23529411764707,242.23529411764707,-0.6998495129119522,flood
2010-07-13 02:24:00,-0.4006434957674974,-0.7365142729443231,0.8389411764705883,241.35294117647055,241.35294117647055,-0.6853520165458069,flood
2010-07-13 02:30:00,-0.4563625712447359,-0.8115555598045849,0.9323529411764706,240.35294117647055,240.35294117647055,-0.7685390140700843,flood
2010-07-13 02:36:00,-0.4343414434427628,-0.8031781497465637,0.914,241.35294117647055,241.35294117647055,-0.7450848966530628,flood
2010-07-13 02:42:00,-0.4237317509858992,-0.7066800098832609,0.824764705882353,238.7058823529412,238.7058823529412,-0.6928429312026652,flood
2010-07-13 02:48:00,-0.4566711491957657,-0.733299718068829,0.8645882352941177,237.8235294117647,237.8235294117647,-0.7341642432212447,flood
2010-07-13 02:54:00,-0.4238515600240008,-0.6974195431321283,0.8180000000000002,238.11764705882356,238.11764705882356,-0.6888498481121925,flood
2010-07-13 03:00:00,-0.4035239552156268,-0.6564417417347417,0.7731176470588235,237.64705882352945,237.64705882352945,-0.6524788264335488,flood
2010-07-13 03:06:00,-0.372947923878855,-0.6743011101608504,0.7724117647058824,240.2941176470588,240.2941176470588,-0.6329717607231411,flood
2010-07-13 03:12:00,-0.3771201789675812,-0.615149980956351,0.7233529411764705,237.8235294117647,237.8235294117647,-0.6105207560368855,flood
2010-07-13 03:18:00,-0.3739068645571278,-0.5320822669684029,0.6561764705882352,233.58823529411765,233.58823529411765,-0.5708574969302392,flood
